company,brand,model,production_year,country,fuel_type,engine_volume,transmission,drive_type,region,quantity,price_usd,total_sale_usd,area,segment_2013,class_2013,segment_eng,sale_date
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Семей,1.0,11600.0,11600.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Петропавловск,4.0,11600.0,46400.0,Северо-Казахстанская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Павлодар,3.0,11600.0,34800.0,Павлодарская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Костанай,6.0,11600.0,69600.0,Костанайская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Кокшетау,2.0,11600.0,23200.0,Акмолинская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Караганда,2.0,11600.0,23200.0,Карагандинская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Атырау,1.0,11600.0,11600.0,Атырауская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Нур-Султан,1.0,11600.0,11600.0,Г.Нур-Султан,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Нур-Султан,5.0,11600.0,58000.0,Г.Нур-Султан,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Алматы,3.0,11600.0,34800.0,Г.Алматы,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Актобе,2.0,11600.0,23200.0,Актюбинская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Автомат,FWD,Экибастуз,1.0,11600.0,11600.0,Павлодарская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Автомат,FWD,Усть-Каменогорск,1.0,11600.0,11600.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Автомат,FWD,Семей,1.0,11600.0,11600.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Автомат,FWD,Петропавловск,1.0,11600.0,11600.0,Северо-Казахстанская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Автомат,FWD,Павлодар,1.0,11600.0,11600.0,Павлодарская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Автомат,FWD,Караганда,1.0,11600.0,11600.0,Карагандинская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Автомат,FWD,Атырау,1.0,11600.0,11600.0,Атырауская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Автомат,FWD,Нур-Султан,1.0,11600.0,11600.0,Г.Нур-Султан,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Автомат,FWD,Актобе,1.0,11600.0,11600.0,Актюбинская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Экибастуз,2.0,11600.0,23200.0,Павлодарская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Шымкент,8.0,11600.0,92800.0,Южно-Казахстанская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Усть-Каменогорск,20.0,11600.0,232000.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Уральск,9.0,11600.0,104400.0,Западно-Казахстанская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Талдыкорган,2.0,11600.0,23200.0,Алматинская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Семей,9.0,11600.0,104400.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Петропавловск,13.0,11600.0,150800.0,Северо-Казахстанская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Павлодар,12.0,11600.0,139200.0,Павлодарская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Костанай,14.0,11600.0,162400.0,Костанайская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Кокшетау,6.0,11600.0,69600.0,Акмолинская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Караганда,8.0,11600.0,92800.0,Карагандинская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Атырау,10.0,11600.0,116000.0,Атырауская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Нур-Султан,5.0,11600.0,58000.0,Г.Нур-Султан,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Нур-Султан,7.0,11600.0,81200.0,Г.Нур-Султан,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Алматы,6.0,11600.0,69600.0,Г.Алматы,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Актобе,8.0,11600.0,92800.0,Актюбинская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.596,Механика,FWD,Актау,6.0,11600.0,69600.0,Мангистауская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2018.0,KAZ,F,1.774,Автомат,FWD,Шымкент,1.0,11600.0,11600.0,Южно-Казахстанская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2018.0,KAZ,F,1.774,Механика,FWD,Костанай,1.0,11600.0,11600.0,Костанайская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2018.0,KAZ,F,1.774,Механика,FWD,Караганда,1.0,11600.0,11600.0,Карагандинская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2018.0,KAZ,F,1.596,Автомат,FWD,Талдыкорган,1.0,11600.0,11600.0,Алматинская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2018.0,KAZ,F,1.596,Автомат,FWD,Нур-Султан,1.0,11600.0,11600.0,Г.Нур-Султан,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2018.0,KAZ,F,1.596,Механика,FWD,Шымкент,1.0,11600.0,11600.0,Южно-Казахстанская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2018.0,KAZ,F,1.596,Механика,FWD,Тараз,1.0,11600.0,11600.0,Жамбылская Область,Легковые автомобили,B класс,B,2019-04-30
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Автомат,FWD,Усть-Каменогорск,5.0,11600.0,58000.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Автомат,FWD,Уральск,3.0,11600.0,34800.0,Западно-Казахстанская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Автомат,FWD,Семей,1.0,11600.0,11600.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Автомат,FWD,Петропавловск,2.0,11600.0,23200.0,Северо-Казахстанская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Автомат,FWD,Павлодар,4.0,11600.0,46400.0,Павлодарская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Автомат,FWD,Кызылорда,3.0,11600.0,34800.0,Кызылординская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Автомат,FWD,Костанай,1.0,11600.0,11600.0,Костанайская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Автомат,FWD,Кокшетау,1.0,11600.0,11600.0,Акмолинская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Автомат,FWD,Караганда,3.0,11600.0,34800.0,Карагандинская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Автомат,FWD,Атырау,4.0,11600.0,46400.0,Атырауская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Автомат,FWD,Нур-Султан,1.0,11600.0,11600.0,Г.Нур-Султан,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Автомат,FWD,Алматы,2.0,11600.0,23200.0,Г.Алматы,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Автомат,FWD,Актобе,1.0,11600.0,11600.0,Актюбинская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Автомат,FWD,Актау,3.0,11600.0,34800.0,Мангистауская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Шымкент,3.0,11600.0,34800.0,Южно-Казахстанская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Усть-Каменогорск,2.0,11600.0,23200.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Уральск,3.0,11600.0,34800.0,Западно-Казахстанская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Семей,2.0,11600.0,23200.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Павлодар,5.0,11600.0,58000.0,Павлодарская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Костанай,7.0,11600.0,81200.0,Костанайская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Караганда,6.0,11600.0,69600.0,Карагандинская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Атырау,3.0,11600.0,34800.0,Атырауская Область,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Нур-Султан,2.0,11600.0,23200.0,Г.Нур-Султан,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Нур-Султан,7.0,11600.0,81200.0,Г.Нур-Султан,Легковые автомобили,B класс,B,2019-05-31
БИПЭК АВТО,Lada,Vesta,2019.0,KAZ,F,1.774,Механика,FWD,Алматы,2.0,11600.0,23200.0,Г.Алматы,Легковые автомобили,B класс,B,2019-05-31
